month_num,商品ID,店舗ID,売上個数,year_ago,商品カテゴリID,year,month,商品価格
21,1600002,16,1.0,1.0,160,2019,10,510
21,1600002,17,3.0,0.0,160,2019,10,510
21,1600003,0,9.0,13.0,160,2019,10,510
21,1600003,1,0.0,5.0,160,2019,10,510
21,1600003,2,7.0,0.0,160,2019,10,510
21,1600003,3,16.0,9.0,160,2019,10,510
21,1600003,4,6.0,6.0,160,2019,10,510
21,1600003,5,5.0,5.0,160,2019,10,510
21,1600003,6,9.0,3.0,160,2019,10,510
21,1600003,7,16.0,20.0,160,2019,10,510
21,1600003,8,2.0,4.0,160,2019,10,510
21,1600003,9,5.0,24.0,160,2019,10,510
21,1600003,10,16.0,16.0,160,2019,10,510
21,1600003,11,4.0,4.0,160,2019,10,510
21,1600003,12,5.0,2.0,160,2019,10,510
21,1600003,13,4.0,7.0,160,2019,10,510
21,1600003,14,3.0,5.0,160,2019,10,510
21,1600003,15,1.0,1.0,160,2019,10,510
21,1600003,16,5.0,3.0,160,2019,10,510
21,1600003,17,3.0,3.0,160,2019,10,510
21,1600052,0,0.0,0.0,160,2019,10,680
21,1600052,1,1.0,0.0,160,2019,10,680
21,1600052,2,0.0,0.0,160,2019,10,680
21,1600052,3,1.0,0.0,160,2019,10,680
21,1600052,4,1.0,0.0,160,2019,10,680
21,1600052,5,0.0,0.0,160,2019,10,680
21,1600052,6,0.0,0.0,160,2019,10,680
21,1600052,7,0.0,0.0,160,2019,10,680
21,1600052,8,0.0,0.0,160,2019,10,680
21,1600052,9,0.0,0.0,160,2019,10,680
21,1600052,10,2.0,0.0,160,2019,10,680
21,1600052,11,0.0,0.0,160,2019,10,680
21,1600052,12,0.0,0.0,160,2019,10,680
21,1600052,13,0.0,0.0,160,2019,10,680
21,1600052,14,1.0,0.0,160,2019,10,680
21,1600052,15,0.0,0.0,160,2019,10,680
21,1600052,16,0.0,0.0,160,2019,10,680
21,1600052,17,0.0,0.0,160,2019,10,680
21,1600054,0,3.0,0.0,160,2019,10,590
21,1600054,1,0.0,0.0,160,2019,10,590
21,1600054,2,1.0,0.0,160,2019,10,590
21,1600054,3,1.0,0.0,160,2019,10,590
21,1600054,4,1.0,0.0,160,2019,10,590
21,1600054,5,1.0,0.0,160,2019,10,590
21,1600054,6,1.0,0.0,160,2019,10,590
21,1600054,7,5.0,0.0,160,2019,10,590
21,1600054,8,0.0,0.0,160,2019,10,590
21,1600054,9,1.0,0.0,160,2019,10,590
21,1600054,10,2.0,0.0,160,2019,10,590
21,1600054,11,0.0,0.0,160,2019,10,590
21,1600054,12,0.0,0.0,160,2019,10,590
21,1600054,13,6.0,0.0,160,2019,10,590
21,1600054,14,0.0,0.0,160,2019,10,590
21,1600054,15,1.0,0.0,160,2019,10,590
21,1600054,16,0.0,0.0,160,2019,10,590
21,1600054,17,0.0,0.0,160,2019,10,590
21,1700001,0,8.0,3.0,170,2019,10,1690
21,1700001,1,0.0,0.0,170,2019,10,1690
21,1700001,2,0.0,0.0,170,2019,10,1690
21,1700001,3,4.0,1.0,170,2019,10,1690
21,1700001,4,5.0,0.0,170,2019,10,1690
21,1700001,5,1.0,0.0,170,2019,10,1690
21,1700001,6,0.0,1.0,170,2019,10,1690
21,1700001,7,4.0,0.0,170,2019,10,1690
21,1700001,8,1.0,2.0,170,2019,10,1690
21,1700001,9,1.0,2.0,170,2019,10,1690
21,1700001,10,3.0,3.0,170,2019,10,1690
21,1700001,11,2.0,3.0,170,2019,10,1690
21,1700001,12,1.0,0.0,170,2019,10,1690
21,1700001,13,4.0,2.0,170,2019,10,1690
21,1700001,14,0.0,1.0,170,2019,10,1690
21,1700001,15,0.0,0.0,170,2019,10,1690
21,1700001,16,1.0,0.0,170,2019,10,1690
21,1700001,17,1.0,0.0,170,2019,10,1690
21,1700002,0,1.0,0.0,170,2019,10,290
21,1700002,1,0.0,1.0,170,2019,10,290
21,1700002,2,0.0,0.0,170,2019,10,290
21,1700002,3,0.0,1.0,170,2019,10,290
21,1700002,4,0.0,1.0,170,2019,10,290
21,1700002,5,0.0,1.0,170,2019,10,290
21,1700002,6,0.0,0.0,170,2019,10,290
21,1700002,7,1.0,0.0,170,2019,10,290
21,1700002,8,1.0,1.0,170,2019,10,290
21,1700002,9,0.0,1.0,170,2019,10,290
21,1700002,10,0.0,0.0,170,2019,10,290
21,1700002,11,0.0,0.0,170,2019,10,290
21,1700002,12,0.0,0.0,170,2019,10,290
21,1700002,13,3.0,1.0,170,2019,10,290
21,1700002,14,0.0,0.0,170,2019,10,290
21,1700002,15,0.0,0.0,170,2019,10,290
21,1700002,16,0.0,0.0,170,2019,10,290
21,1700002,17,0.0,0.0,170,2019,10,290
21,1700003,0,2.0,1.0,170,2019,10,1630
21,1700003,1,1.0,0.0,170,2019,10,1630
21,1700003,2,1.0,0.0,170,2019,10,1630
21,1700003,3,1.0,2.0,170,2019,10,1630
21,1700003,4,1.0,1.0,170,2019,10,1630
21,1700003,5,0.0,0.0,170,2019,10,1630
21,1700003,6,2.0,0.0,170,2019,10,1630
21,1700003,7,1.0,0.0,170,2019,10,1630
21,1700003,8,0.0,0.0,170,2019,10,1630
21,1700003,9,1.0,3.0,170,2019,10,1630
21,1700003,10,0.0,0.0,170,2019,10,1630
21,1700003,11,0.0,0.0,170,2019,10,1630
21,1700003,12,0.0,1.0,170,2019,10,1630
21,1700003,13,2.0,2.0,170,2019,10,1630
21,1700003,14,0.0,0.0,170,2019,10,1630
21,1700003,15,1.0,0.0,170,2019,10,1630
21,1700003,16,0.0,0.0,170,2019,10,1630
21,1700003,17,0.0,0.0,170,2019,10,1630
21,1700004,0,0.0,0.0,170,2019,10,1700
21,1700004,1,0.0,0.0,170,2019,10,1700
21,1700004,2,1.0,0.0,170,2019,10,1700
21,1700004,3,0.0,1.0,170,2019,10,1700
21,1700004,4,0.0,1.0,170,2019,10,1700
21,1700004,5,0.0,0.0,170,2019,10,1700
21,1700004,6,1.0,0.0,170,2019,10,1700
21,1700004,7,1.0,1.0,170,2019,10,1700
21,1700004,8,0.0,1.0,170,2019,10,1700
21,1700004,9,0.0,0.0,170,2019,10,1700
21,1700004,10,0.0,2.0,170,2019,10,1700
21,1700004,11,1.0,0.0,170,2019,10,1700
21,1700004,12,0.0,0.0,170,2019,10,1700
21,1700004,13,0.0,2.0,170,2019,10,1700
21,1700004,14,0.0,1.0,170,2019,10,1700
21,1700004,15,0.0,0.0,170,2019,10,1700
21,1700004,16,0.0,0.0,170,2019,10,1700
21,1700004,17,0.0,0.0,170,2019,10,1700
21,1700005,0,0.0,1.0,170,2019,10,1700
21,1700005,1,0.0,1.0,170,2019,10,1700
21,1700005,2,0.0,1.0,170,2019,10,1700
21,1700005,3,0.0,1.0,170,2019,10,1700
21,1700005,4,1.0,2.0,170,2019,10,1700
21,1700005,5,1.0,0.0,170,2019,10,1700
21,1700005,6,0.0,2.0,170,2019,10,1700
21,1700005,7,1.0,0.0,170,2019,10,1700
21,1700005,8,0.0,0.0,170,2019,10,1700
21,1700005,9,0.0,1.0,170,2019,10,1700
21,1700005,10,0.0,1.0,170,2019,10,1700
21,1700005,11,0.0,0.0,170,2019,10,1700
21,1700005,12,0.0,0.0,170,2019,10,1700
21,1700005,13,1.0,2.0,170,2019,10,1700
21,1700005,14,0.0,0.0,170,2019,10,1700
21,1700005,15,0.0,0.0,170,2019,10,1700
21,1700005,16,1.0,0.0,170,2019,10,1700
21,1700005,17,0.0,0.0,170,2019,10,1700
21,1700006,0,2.0,0.0,170,2019,10,170
21,1700006,1,0.0,0.0,170,2019,10,170
21,1700006,2,0.0,0.0,170,2019,10,170
21,1700006,3,1.0,0.0,170,2019,10,170
21,1700006,4,0.0,0.0,170,2019,10,170
21,1700006,5,0.0,0.0,170,2019,10,170
21,1700006,6,0.0,0.0,170,2019,10,170
21,1700006,7,3.0,1.0,170,2019,10,170
21,1700006,8,0.0,0.0,170,2019,10,170
21,1700006,9,0.0,0.0,170,2019,10,170
21,1700006,10,0.0,0.0,170,2019,10,170
21,1700006,11,0.0,0.0,170,2019,10,170
21,1700006,12,1.0,0.0,170,2019,10,170
21,1700006,13,0.0,1.0,170,2019,10,170
21,1700006,14,0.0,1.0,170,2019,10,170
21,1700006,15,0.0,0.0,170,2019,10,170
21,1700006,16,0.0,0.0,170,2019,10,170
21,1700006,17,0.0,0.0,170,2019,10,170
21,1700007,0,1.0,0.0,170,2019,10,1100
21,1700007,1,0.0,0.0,170,2019,10,1100
21,1700007,2,0.0,0.0,170,2019,10,1100
21,1700007,3,0.0,0.0,170,2019,10,1100
21,1700007,4,0.0,1.0,170,2019,10,1100
21,1700007,5,0.0,1.0,170,2019,10,1100
21,1700007,6,0.0,1.0,170,2019,10,1100
21,1700007,7,0.0,0.0,170,2019,10,1100
21,1700007,8,0.0,1.0,170,2019,10,1100
21,1700007,9,0.0,0.0,170,2019,10,1100
21,1700007,10,0.0,0.0,170,2019,10,1100
21,1700007,11,0.0,0.0,170,2019,10,1100
21,1700007,12,0.0,0.0,170,2019,10,1100
21,1700007,13,0.0,1.0,170,2019,10,1100
21,1700007,14,0.0,0.0,170,2019,10,1100
21,1700007,15,0.0,0.0,170,2019,10,1100
21,1700007,16,0.0,1.0,170,2019,10,1100
21,1700007,17,0.0,0.0,170,2019,10,1100
21,1700008,0,1.0,0.0,170,2019,10,170
21,1700008,1,0.0,0.0,170,2019,10,170
21,1700008,2,0.0,0.0,170,2019,10,170
21,1700008,3,0.0,1.0,170,2019,10,170
21,1700008,4,0.0,0.0,170,2019,10,170
21,1700008,5,0.0,0.0,170,2019,10,170
21,1700008,6,0.0,1.0,170,2019,10,170
21,1700008,7,3.0,0.0,170,2019,10,170
21,1700008,8,0.0,0.0,170,2019,10,170
21,1700008,9,0.0,0.0,170,2019,10,170
21,1700008,10,0.0,0.0,170,2019,10,170
21,1700008,11,0.0,0.0,170,2019,10,170
21,1700008,12,0.0,0.0,170,2019,10,170
21,1700008,13,0.0,0.0,170,2019,10,170
21,1700008,14,0.0,0.0,170,2019,10,170
21,1700008,15,0.0,0.0,170,2019,10,170
21,1700008,16,0.0,0.0,170,2019,10,170
21,1700008,17,0.0,0.0,170,2019,10,170
21,1700009,0,1.0,1.0,170,2019,10,1440
21,1700009,1,0.0,0.0,170,2019,10,1440
21,1700009,2,0.0,0.0,170,2019,10,1440
21,1700009,3,1.0,0.0,170,2019,10,1440
21,1700009,4,0.0,0.0,170,2019,10,1440
21,1700009,5,0.0,0.0,170,2019,10,1440
21,1700009,6,0.0,1.0,170,2019,10,1440
21,1700009,7,1.0,1.0,170,2019,10,1440
21,1700009,8,1.0,0.0,170,2019,10,1440
21,1700009,9,0.0,0.0,170,2019,10,1440
21,1700009,10,1.0,0.0,170,2019,10,1440
21,1700009,11,1.0,0.0,170,2019,10,1440
21,1700009,12,1.0,0.0,170,2019,10,1440
21,1700009,13,1.0,0.0,170,2019,10,1440
21,1700009,14,0.0,0.0,170,2019,10,1440
21,1700009,15,0.0,0.0,170,2019,10,1440
21,1700009,16,0.0,1.0,170,2019,10,1440
21,1700009,17,0.0,0.0,170,2019,10,1440
21,1700010,0,1.0,1.0,170,2019,10,1700
21,1700010,1,0.0,0.0,170,2019,10,1700
21,1700010,2,0.0,0.0,170,2019,10,1700
21,1700010,3,0.0,1.0,170,2019,10,1700
21,1700010,4,0.0,1.0,170,2019,10,1700
21,1700010,5,0.0,0.0,170,2019,10,1700
21,1700010,6,1.0,0.0,170,2019,10,1700
21,1700010,7,1.0,0.0,170,2019,10,1700
21,1700010,8,0.0,0.0,170,2019,10,1700
21,1700010,9,0.0,0.0,170,2019,10,1700
21,1700010,10,1.0,3.0,170,2019,10,1700
21,1700010,11,0.0,0.0,170,2019,10,1700
21,1700010,12,1.0,0.0,170,2019,10,1700
21,1700010,13,0.0,2.0,170,2019,10,1700
21,1700010,14,0.0,2.0,170,2019,10,1700
21,1700010,15,0.0,0.0,170,2019,10,1700
21,1700010,16,1.0,0.0,170,2019,10,1700
21,1700010,17,0.0,0.0,170,2019,10,1700
21,1700011,0,0.0,0.0,170,2019,10,1440
21,1700011,1,0.0,0.0,170,2019,10,1440
21,1700011,2,0.0,0.0,170,2019,10,1440
21,1700011,3,0.0,0.0,170,2019,10,1440
21,1700011,4,0.0,1.0,170,2019,10,1440
21,1700011,5,0.0,0.0,170,2019,10,1440
21,1700011,6,0.0,0.0,170,2019,10,1440
21,1700011,7,1.0,0.0,170,2019,10,1440
21,1700011,8,0.0,0.0,170,2019,10,1440
21,1700011,9,1.0,0.0,170,2019,10,1440
21,1700011,10,0.0,0.0,170,2019,10,1440
21,1700011,11,0.0,1.0,170,2019,10,1440
21,1700011,12,0.0,0.0,170,2019,10,1440
21,1700011,13,0.0,0.0,170,2019,10,1440
21,1700011,14,0.0,0.0,170,2019,10,1440
21,1700011,15,0.0,0.0,170,2019,10,1440
21,1700011,16,0.0,0.0,170,2019,10,1440
21,1700011,17,0.0,0.0,170,2019,10,1440
21,1700012,0,1.0,0.0,170,2019,10,940
21,1700012,1,0.0,0.0,170,2019,10,940
21,1700012,2,0.0,1.0,170,2019,10,940
21,1700012,3,0.0,0.0,170,2019,10,940
21,1700012,4,0.0,1.0,170,2019,10,940
21,1700012,5,0.0,0.0,170,2019,10,940
21,1700012,6,1.0,1.0,170,2019,10,940
21,1700012,7,1.0,1.0,170,2019,10,940
21,1700012,8,0.0,0.0,170,2019,10,940
21,1700012,9,0.0,1.0,170,2019,10,940
21,1700012,10,0.0,0.0,170,2019,10,940
21,1700012,11,0.0,0.0,170,2019,10,940
21,1700012,12,0.0,0.0,170,2019,10,940
21,1700012,13,1.0,3.0,170,2019,10,940
21,1700012,14,0.0,0.0,170,2019,10,940
21,1700012,15,0.0,0.0,170,2019,10,940
21,1700012,16,0.0,0.0,170,2019,10,940
21,1700012,17,0.0,0.0,170,2019,10,940
21,1700014,0,0.0,1.0,170,2019,10,1440
21,1700014,1,0.0,0.0,170,2019,10,1440
21,1700014,2,0.0,0.0,170,2019,10,1440
21,1700014,3,0.0,0.0,170,2019,10,1440
21,1700014,4,0.0,0.0,170,2019,10,1440
21,1700014,5,0.0,0.0,170,2019,10,1440
21,1700014,6,1.0,0.0,170,2019,10,1440
21,1700014,7,2.0,0.0,170,2019,10,1440
21,1700014,8,0.0,0.0,170,2019,10,1440
21,1700014,9,0.0,1.0,170,2019,10,1440
21,1700014,10,0.0,0.0,170,2019,10,1440
21,1700014,11,0.0,0.0,170,2019,10,1440
21,1700014,12,0.0,0.0,170,2019,10,1440
21,1700014,13,0.0,0.0,170,2019,10,1440
21,1700014,14,0.0,0.0,170,2019,10,1440
21,1700014,15,0.0,0.0,170,2019,10,1440
21,1700014,16,0.0,0.0,170,2019,10,1440
21,1700014,17,0.0,0.0,170,2019,10,1440
21,1700015,0,1.0,2.0,170,2019,10,940
21,1700015,1,0.0,0.0,170,2019,10,940
21,1700015,2,0.0,0.0,170,2019,10,940
21,1700015,3,0.0,1.0,170,2019,10,940
21,1700015,4,0.0,2.0,170,2019,10,940
21,1700015,5,0.0,0.0,170,2019,10,940
21,1700015,6,0.0,0.0,170,2019,10,940
21,1700015,7,0.0,2.0,170,2019,10,940
21,1700015,8,0.0,0.0,170,2019,10,940
21,1700015,9,0.0,0.0,170,2019,10,940
21,1700015,10,0.0,0.0,170,2019,10,940
21,1700015,11,0.0,0.0,170,2019,10,940
21,1700015,12,0.0,0.0,170,2019,10,940
21,1700015,13,0.0,1.0,170,2019,10,940
21,1700015,14,0.0,0.0,170,2019,10,940
21,1700015,15,0.0,0.0,170,2019,10,940
21,1700015,16,0.0,0.0,170,2019,10,940
21,1700015,17,0.0,0.0,170,2019,10,940
21,1700016,0,0.0,2.0,170,2019,10,1440
21,1700016,1,0.0,0.0,170,2019,10,1440
21,1700016,2,0.0,0.0,170,2019,10,1440
21,1700016,3,2.0,0.0,170,2019,10,1440
21,1700016,4,0.0,1.0,170,2019,10,1440
21,1700016,5,0.0,1.0,170,2019,10,1440
21,1700016,6,2.0,0.0,170,2019,10,1440
21,1700016,7,0.0,2.0,170,2019,10,1440
21,1700016,8,0.0,0.0,170,2019,10,1440
21,1700016,9,1.0,0.0,170,2019,10,1440
21,1700016,10,0.0,1.0,170,2019,10,1440
21,1700016,11,0.0,0.0,170,2019,10,1440
21,1700016,12,0.0,0.0,170,2019,10,1440
21,1700016,13,1.0,1.0,170,2019,10,1440
21,1700016,14,0.0,0.0,170,2019,10,1440
21,1700016,15,0.0,0.0,170,2019,10,1440
21,1700016,16,0.0,0.0,170,2019,10,1440
21,1700016,17,0.0,0.0,170,2019,10,1440
21,1700017,0,0.0,0.0,170,2019,10,1280
21,1700017,1,0.0,0.0,170,2019,10,1280
21,1700017,2,0.0,0.0,170,2019,10,1280
21,1700017,3,0.0,0.0,170,2019,10,1280
21,1700017,4,0.0,0.0,170,2019,10,1280
21,1700017,5,0.0,0.0,170,2019,10,1280
21,1700017,6,0.0,1.0,170,2019,10,1280
21,1700017,7,0.0,1.0,170,2019,10,1280
21,1700017,8,0.0,0.0,170,2019,10,1280
21,1700017,9,0.0,0.0,170,2019,10,1280
21,1700017,10,0.0,0.0,170,2019,10,1280
21,1700017,11,1.0,0.0,170,2019,10,1280
21,1700017,12,0.0,0.0,170,2019,10,1280
21,1700017,13,0.0,0.0,170,2019,10,1280
21,1700017,14,0.0,0.0,170,2019,10,1280
21,1700017,15,0.0,0.0,170,2019,10,1280
21,1700017,16,0.0,0.0,170,2019,10,1280
21,1700017,17,0.0,0.0,170,2019,10,1280
21,1700018,0,4.0,2.0,170,2019,10,2550
21,1700018,1,0.0,0.0,170,2019,10,2550
21,1700018,2,0.0,0.0,170,2019,10,2550
21,1700018,3,0.0,0.0,170,2019,10,2550
21,1700018,4,1.0,0.0,170,2019,10,2550
21,1700018,5,0.0,0.0,170,2019,10,2550
21,1700018,6,2.0,0.0,170,2019,10,2550
21,1700018,7,8.0,4.0,170,2019,10,2550
21,1700018,8,0.0,0.0,170,2019,10,2550
21,1700018,9,0.0,1.0,170,2019,10,2550
21,1700018,10,0.0,0.0,170,2019,10,2550
21,1700018,11,2.0,1.0,170,2019,10,2550
21,1700018,12,0.0,0.0,170,2019,10,2550
21,1700018,13,1.0,2.0,170,2019,10,2550
21,1700018,14,0.0,2.0,170,2019,10,2550
21,1700018,15,1.0,0.0,170,2019,10,2550
21,1700018,16,0.0,0.0,170,2019,10,2550
21,1700018,17,1.0,2.0,170,2019,10,2550
21,1700019,0,2.0,0.0,170,2019,10,1700
21,1700019,1,0.0,0.0,170,2019,10,1700
21,1700019,2,0.0,0.0,170,2019,10,1700
21,1700019,3,0.0,0.0,170,2019,10,1700
21,1700019,4,1.0,0.0,170,2019,10,1700
21,1700019,5,0.0,0.0,170,2019,10,1700
21,1700019,6,0.0,0.0,170,2019,10,1700
21,1700019,7,0.0,0.0,170,2019,10,1700
21,1700019,8,0.0,0.0,170,2019,10,1700
21,1700019,9,1.0,0.0,170,2019,10,1700
21,1700019,10,2.0,0.0,170,2019,10,1700
21,1700019,11,0.0,0.0,170,2019,10,1700
21,1700019,12,0.0,0.0,170,2019,10,1700
21,1700019,13,1.0,0.0,170,2019,10,1700
21,1700019,14,0.0,0.0,170,2019,10,1700
21,1700019,15,0.0,0.0,170,2019,10,1700
21,1700019,16,0.0,0.0,170,2019,10,1700
21,1700019,17,0.0,0.0,170,2019,10,1700
21,1800001,0,2.0,0.0,180,2019,10,2650
21,1800001,1,0.0,0.0,180,2019,10,2650
21,1800001,2,1.0,0.0,180,2019,10,2650
21,1800001,3,2.0,0.0,180,2019,10,2650
21,1800001,4,4.0,1.0,180,2019,10,2650
21,1800001,5,0.0,0.0,180,2019,10,2650
21,1800001,6,2.0,0.0,180,2019,10,2650
21,1800001,7,2.0,1.0,180,2019,10,2650
21,1800001,8,0.0,0.0,180,2019,10,2650
21,1800001,9,0.0,7.0,180,2019,10,2650
21,1800001,10,1.0,1.0,180,2019,10,2650
21,1800001,11,2.0,0.0,180,2019,10,2650
21,1800001,12,2.0,0.0,180,2019,10,2650
21,1800001,13,2.0,1.0,180,2019,10,2650
21,1800001,14,0.0,0.0,180,2019,10,2650
21,1800001,15,1.0,0.0,180,2019,10,2650
21,1800001,16,0.0,0.0,180,2019,10,2650
21,1800001,17,2.0,0.0,180,2019,10,2650
21,1800002,0,0.0,0.0,180,2019,10,1360
21,1800002,1,0.0,0.0,180,2019,10,1360
21,1800002,2,1.0,0.0,180,2019,10,1360
21,1800002,3,1.0,0.0,180,2019,10,1360
21,1800002,4,1.0,0.0,180,2019,10,1360
21,1800002,5,0.0,0.0,180,2019,10,1360
21,1800002,6,0.0,0.0,180,2019,10,1360
21,1800002,7,2.0,1.0,180,2019,10,1360
21,1800002,8,0.0,0.0,180,2019,10,1360
21,1800002,9,0.0,7.0,180,2019,10,1360
21,1800002,10,1.0,4.0,180,2019,10,1360
21,1800002,11,1.0,0.0,180,2019,10,1360
21,1800002,12,1.0,0.0,180,2019,10,1360
21,1800002,13,0.0,1.0,180,2019,10,1360
21,1800002,14,0.0,0.0,180,2019,10,1360
21,1800002,15,0.0,0.0,180,2019,10,1360
21,1800002,16,1.0,1.0,180,2019,10,1360
21,1800002,17,0.0,1.0,180,2019,10,1360
21,1800003,0,0.0,1.0,180,2019,10,2380
21,1800003,1,0.0,0.0,180,2019,10,2380
21,1800003,2,15.0,1.0,180,2019,10,2380
21,1800003,3,1.0,0.0,180,2019,10,2380
21,1800003,4,3.0,0.0,180,2019,10,2380
21,1800003,5,3.0,0.0,180,2019,10,2380
21,1800003,6,2.0,1.0,180,2019,10,2380
21,1800003,7,4.0,3.0,180,2019,10,2380
21,1800003,8,2.0,0.0,180,2019,10,2380
21,1800003,9,2.0,11.0,180,2019,10,2380
21,1800003,10,1.0,0.0,180,2019,10,2380
21,1800003,11,1.0,0.0,180,2019,10,2380
21,1800003,12,2.0,0.0,180,2019,10,2380
21,1800003,13,5.0,2.0,180,2019,10,2380
21,1800003,14,0.0,1.0,180,2019,10,2380
21,1800003,15,1.0,0.0,180,2019,10,2380
21,1800003,16,2.0,0.0,180,2019,10,2380
21,1800003,17,3.0,1.0,180,2019,10,2380
21,1800004,0,0.0,0.0,180,2019,10,1390
21,1800004,1,0.0,0.0,180,2019,10,1390
21,1800004,2,6.0,0.0,180,2019,10,1390
21,1800004,3,2.0,0.0,180,2019,10,1390
21,1800004,4,1.0,0.0,180,2019,10,1390
21,1800004,5,0.0,0.0,180,2019,10,1390
21,1800004,6,2.0,0.0,180,2019,10,1390
21,1800004,7,2.0,0.0,180,2019,10,1390
21,1800004,8,0.0,0.0,180,2019,10,1390
21,1800004,9,2.0,0.0,180,2019,10,1390
21,1800004,10,0.0,0.0,180,2019,10,1390
21,1800004,11,0.0,0.0,180,2019,10,1390
21,1800004,12,2.0,0.0,180,2019,10,1390
21,1800004,13,1.0,0.0,180,2019,10,1390
21,1800004,14,0.0,0.0,180,2019,10,1390
21,1800004,15,0.0,0.0,180,2019,10,1390
21,1800004,16,0.0,0.0,180,2019,10,1390
21,1800004,17,0.0,0.0,180,2019,10,1390
21,1800179,0,0.0,0.0,180,2019,10,2040
21,1800179,1,0.0,0.0,180,2019,10,2040
21,1800179,2,3.0,0.0,180,2019,10,2040
21,1800179,3,1.0,0.0,180,2019,10,2040
21,1800179,4,0.0,0.0,180,2019,10,2040
21,1800179,5,0.0,0.0,180,2019,10,2040
21,1800179,6,0.0,0.0,180,2019,10,2040
21,1800179,7,1.0,0.0,180,2019,10,2040
21,1800179,8,0.0,0.0,180,2019,10,2040
21,1800179,9,0.0,0.0,180,2019,10,2040
21,1800179,10,0.0,0.0,180,2019,10,2040
21,1800179,11,0.0,0.0,180,2019,10,2040
21,1800179,12,1.0,0.0,180,2019,10,2040
21,1800179,13,0.0,0.0,180,2019,10,2040
21,1800179,14,0.0,0.0,180,2019,10,2040
21,1800179,15,0.0,0.0,180,2019,10,2040
21,1800179,16,0.0,0.0,180,2019,10,2040
21,1800179,17,0.0,0.0,180,2019,10,2040
21,1900001,0,0.0,1.0,190,2019,10,2870
21,1900001,1,0.0,0.0,190,2019,10,2870
21,1900001,2,0.0,0.0,190,2019,10,2870
21,1900001,3,2.0,0.0,190,2019,10,2870
21,1900001,4,1.0,0.0,190,2019,10,2870
21,1900001,5,0.0,0.0,190,2019,10,2870
21,1900001,6,0.0,1.0,190,2019,10,2870
21,1900001,7,1.0,1.0,190,2019,10,2870
21,1900001,8,0.0,0.0,190,2019,10,2870
21,1900001,9,1.0,1.0,190,2019,10,2870
21,1900001,10,0.0,1.0,190,2019,10,2870
21,1900001,11,0.0,0.0,190,2019,10,2870
21,1900001,12,0.0,0.0,190,2019,10,2870
21,1900001,13,0.0,3.0,190,2019,10,2870
21,1900001,14,0.0,0.0,190,2019,10,2870
21,1900001,15,0.0,0.0,190,2019,10,2870
21,1900001,16,0.0,0.0,190,2019,10,2870
21,1900001,17,0.0,1.0,190,2019,10,2870
21,1900002,0,0.0,0.0,190,2019,10,2020
21,1900002,1,0.0,0.0,190,2019,10,2020
21,1900002,2,0.0,0.0,190,2019,10,2020
21,1900002,3,0.0,0.0,190,2019,10,2020
21,1900002,4,1.0,0.0,190,2019,10,2020
21,1900002,5,0.0,0.0,190,2019,10,2020
21,1900002,6,1.0,0.0,190,2019,10,2020
21,1900002,7,0.0,0.0,190,2019,10,2020
21,1900002,8,0.0,0.0,190,2019,10,2020
21,1900002,9,1.0,0.0,190,2019,10,2020
21,1900002,10,1.0,0.0,190,2019,10,2020
21,1900002,11,0.0,0.0,190,2019,10,2020
21,1900002,12,0.0,0.0,190,2019,10,2020
21,1900002,13,0.0,0.0,190,2019,10,2020
21,1900002,14,0.0,0.0,190,2019,10,2020
21,1900002,15,0.0,0.0,190,2019,10,2020
21,1900002,16,0.0,0.0,190,2019,10,2020
21,1900002,17,0.0,0.0,190,2019,10,2020
21,2000001,0,0.0,0.0,200,2019,10,930
21,2000001,1,0.0,0.0,200,2019,10,930
21,2000001,2,0.0,0.0,200,2019,10,930
21,2000001,3,1.0,0.0,200,2019,10,930
21,2000001,4,0.0,1.0,200,2019,10,930
21,2000001,5,0.0,0.0,200,2019,10,930
21,2000001,6,0.0,0.0,200,2019,10,930
21,2000001,7,0.0,0.0,200,2019,10,930
21,2000001,8,0.0,0.0,200,2019,10,930
21,2000001,9,0.0,0.0,200,2019,10,930
21,2000001,10,0.0,0.0,200,2019,10,930
21,2000001,11,0.0,0.0,200,2019,10,930
21,2000001,12,0.0,0.0,200,2019,10,930
21,2000001,13,0.0,0.0,200,2019,10,930
21,2000001,14,0.0,0.0,200,2019,10,930
21,2000001,15,0.0,0.0,200,2019,10,930
21,2000001,16,0.0,0.0,200,2019,10,930
21,2000001,17,1.0,0.0,200,2019,10,930
21,2000002,0,0.0,0.0,200,2019,10,850
21,2000002,1,0.0,0.0,200,2019,10,850
21,2000002,2,0.0,0.0,200,2019,10,850
21,2000002,3,1.0,0.0,200,2019,10,850
21,2000002,4,0.0,1.0,200,2019,10,850
21,2000002,5,0.0,0.0,200,2019,10,850
21,2000002,6,1.0,0.0,200,2019,10,850
21,2000002,7,0.0,0.0,200,2019,10,850
21,2000002,8,0.0,0.0,200,2019,10,850
21,2000002,9,0.0,0.0,200,2019,10,850
21,2000002,10,0.0,0.0,200,2019,10,850
21,2000002,11,1.0,0.0,200,2019,10,850
21,2000002,12,0.0,0.0,200,2019,10,850
21,2000002,13,0.0,0.0,200,2019,10,850
21,2000002,14,0.0,0.0,200,2019,10,850
21,2000002,15,0.0,0.0,200,2019,10,850
21,2000002,16,0.0,0.0,200,2019,10,850
21,2000002,17,0.0,0.0,200,2019,10,850
21,2000162,0,2.0,0.0,200,2019,10,1610
